DateTime,Ts_C,VWC_5 ,VWC_20 ,VWC_50 ,Rn_Wm2 ,u_ms,udir,Depth_m,Ta_C,RH,Rs_in,Rs_out,Rl_in,Rl_out,Rs_net,Rl_net,albedo,Rn
6/19/2021 14:45,22.2202,0.1568185,0.1594614,0.1469718,408.4794,1.324722,,0.029,22.62,28.6,158.6,49.1,358.2,531.9,109.9,-174.1,0.301,-64.23
6/19/2021 15:00,22.47885,0.1568288,0.1594557,0.1469322,494.911,1.211389,,0.029,24.95,23.84,197.9,61.19,335.6,569.4,136.8,-234.2,0.309,-97.4
6/19/2021 15:15,22.73929,0.1568589,0.1593829,0.1469418,473.7249,1.742778,,0.032,25.18,22.96,184.7,56.02,334,557.7,128.7,-223.4,0.303,-94.8
6/19/2021 15:30,23.03491,0.1568555,0.1593377,0.146886,454.5084,1.531388,,0.03,25.06,23.74,174.2,52.57,336.9,552.7,120.9,-216,0.3,-95.1
6/19/2021 15:45,23.24909,0.1568272,0.1593257,0.1468569,421.6941,1.5,,0.03,25.28,22.91,151.2,47.36,335,542.8,103.6,-208.3,0.32,-104.7
6/19/2021 16:00,23.30909,0.1568003,0.1592975,0.1468182,405.0966,1.403055,,0.027,25.23,24.66,140.2,40.5,335.3,529.9,99.9,-194.8,0.29,-94.9
6/19/2021 16:15,23.23087,0.1568241,0.1592385,0.14679,57.02837,1.498333,,0.029,24.71,23.66,112.9,28.51,334.3,504.7,84.5,-170.3,0.247,-85.8
6/19/2021 16:30,23.06595,0.1568066,0.1592092,0.1467562,16.93597,1.324444,,0.029,23.93,27.45,52.56,12.79,337.4,474.5,40.03,-137.1,0.266,-97.1
6/19/2021 16:45,22.84834,0.1568156,0.1591261,0.1467036,3.298536,0.7494444,,0.029,23,28.84,26.36,8.13,346.4,461.5,18.23,-115.4,0.307,-97.2
6/19/2021 17:00,22.60633,0.1567761,0.1590835,0.1466677,22.02156,0.7272221,,0.029,22.68,26.13,30.4,8.88,356.7,458.8,21.49,-102.5,0.293,-81
6/19/2021 17:15,22.36404,0.156763,0.1590393,0.1466757,13.65025,1.789999,,0.029,22.17,28.67,23.01,6.391,367.7,451.4,16.65,-84,0.274,-67.34
6/19/2021 17:30,22.13067,0.1567505,0.1589911,0.146621,19.7642,1.768889,,0.029,21.45,29.3,25.83,7.021,359.6,445.6,18.8,-86.5,0.273,-67.68
6/19/2021 17:45,21.9065,0.1567745,0.158966,0.1465906,-28.43878,1.419722,,0.029,20.81,31.91,15.62,4.316,323.9,433.4,11.3,-109.7,0.274,-98.4
6/19/2021 18:00,21.68258,0.1567591,0.1589135,0.1465923,-18.36934,1.036667,,0.03,20.12,31.93,18.64,5.407,323.2,428.6,13.23,-105.7,0.291,-92.4
6/19/2021 18:15,21.4557,0.1567698,0.1588863,0.1465256,-24.11309,1.260556,,0.029,19.74,34.28,16.62,4.901,322.5,425.4,11.73,-103.3,0.293,-91.5
6/19/2021 18:30,21.22857,0.156736,0.1588661,0.1464533,-27.96009,0.9486109,,0.03,19.78,31.13,14.48,4.308,323.1,421.8,10.18,-99,0.298,-88.9
6/19/2021 18:45,21.00673,0.1567394,0.1588585,0.1464568,-37.03249,0.7716666,,0.029,19.87,37.16,11.34,3.361,320.8,418.9,7.951,-98.4,0.298,-90.4
6/19/2021 19:00,20.79131,0.1567126,0.1588373,0.1464617,-62.90654,0.7897221,,0.029,19.59,28.55,3.939,1.316,311.2,410.8,2.666,-99.8,0.328,-97.2
6/19/2021 19:15,20.57711,0.1567484,0.1588106,0.1463702,-66.72211,1.060556,,0.029,19.88,31.55,1.497,0.545,309.1,406.9,0.901,-98,0.303,-97.1
6/19/2021 19:30,20.35837,0.1566809,0.1587563,0.1463349,-72.58901,1.199722,,0.029,19.1,33.49,0.379,0.218,307.2,402.7,0.195,-95.8,0.586,-95.6
6/19/2021 19:45,20.13391,0.1566904,0.1587225,0.1463019,-74.58712,1.008611,,0.029,18.5,36.76,-0.612,-0.052,305.6,398.4,-0.571,-93.1,0.269,-93.7
6/19/2021 20:00,19.90723,0.1566564,0.1587072,0.1462835,-76.18207,1.354445,,0.03,18.15,35.98,-0.919,0.199,304.3,396.6,-1.145,-92.7,-0.226,-93.8
6/19/2021 20:15,19.68452,0.1566938,0.1586812,0.1462781,-76.40846,1.345555,,0.029,17.85,36.97,-0.938,0.085,303.6,394.2,-0.969,-91.1,-0.096,-92
6/19/2021 20:30,19.46777,0.1566661,0.1586804,0.1462525,-74.54653,1.236111,,0.03,17.8,35.47,-0.882,0.185,303.8,392.6,-1.046,-89.3,-0.318,-90.4
6/19/2021 20:45,19.25728,0.1566579,0.1586465,0.1462304,-74.52905,1.501111,,0.029,18.17,34.82,-0.92,0.231,304.7,393.7,-1.205,-89.3,-0.291,-90.6
6/19/2021 21:00,19.05706,0.1566356,0.158601,0.1462021,-70.27512,1.154167,,0.029,17.84,34.9,-1.021,-0.048,304.1,391,-0.96,-87.3,0.008,-88.3
6/19/2021 21:15,18.86407,0.1566761,0.1586449,0.1461908,-73.25428,1.96,,0.03,18.71,31.72,-1.021,0.528,306.5,395.1,-1.623,-89,-0.626,-90.6
6/19/2021 21:30,18.68326,0.1566388,0.1586109,0.1461741,-75.23905,2.01,,0.029,18.95,32.9,-0.978,0.106,306.2,396.1,-1.138,-90.2,-0.157,-91.4
6/19/2021 21:45,18.51873,0.1566097,0.1585842,0.1461431,-72.46914,1.865,,0.029,18.76,33.84,-1.013,-0.185,305.2,395,-0.849,-90,0.148,-90.8
6/19/2021 22:00,18.36875,0.1566616,0.1586189,0.1460822,-72.11707,1.563334,,0.029,18.1,37.68,-1.068,0.04,304.8,392.3,-1.139,-87.7,-0.033,-88.9
6/19/2021 22:15,18.23064,0.1565855,0.1585412,0.1460813,-71.00347,1.415833,,0.029,17.79,35.93,-0.892,-0.037,304.2,390.3,-0.816,-86.5,0.15,-87.3
6/19/2021 22:30,18.09934,0.156576,0.1585442,0.1460711,-71.58929,1.583611,,0.029,17.73,35.73,-0.863,0.006,304.2,390.1,-0.829,-86.2,-0.044,-87
6/19/2021 22:45,17.97357,0.1565724,0.1585032,0.1460542,-71.3962,1.461667,,0.029,17.4,38.57,-1.005,-0.023,303,388.4,-1.016,-85.8,-0.057,-86.9
6/19/2021 23:00,17.8527,0.1565347,0.1584761,0.1459977,-72.68501,1.619444,,0.029,17.13,37.95,-0.921,0.151,302.2,387.4,-1.039,-85.6,-0.094,-86.7
6/19/2021 23:15,17.73359,0.156504,0.1584598,0.1459613,-73.73453,1.825,,0.029,16.79,38.51,-0.907,-0.021,300.8,385.9,-0.835,-85.5,0.09,-86.3
6/19/2021 23:30,17.62028,0.1565049,0.1584555,0.1459581,-74.9702,1.905,,0.029,16.69,39.22,-0.941,-0.04,300.1,385.3,-0.886,-85.5,-0.101,-86.4
6/19/2021 23:45,17.51116,0.156479,0.1584658,0.14591,-75.00342,1.7975,,0.029,16.41,39.94,-0.793,-0.027,299.1,384.1,-0.747,-85.5,-0.047,-86.2
6/20/2021 0:00,17.4051,0.1564372,0.1584787,0.1458367,-74.25398,2.016666,,0.029,16.35,40.05,-0.847,0.129,299.3,384.1,-0.963,-85.1,-0.261,-86.1
6/20/2021 0:15,17.3,0.1564282,0.1584624,0.1458254,-74.34256,1.848333,,0.029,16.53,37.38,-0.804,0.08,299.4,383.8,-0.795,-84.7,-0.036,-85.5
6/20/2021 0:30,17.19774,0.1563781,0.1583718,0.1457921,-74.26503,1.726666,,0.029,16.62,37.58,-0.824,-0.083,298.1,382.7,-0.835,-84.9,-0.018,-85.7
6/20/2021 0:45,17.09825,0.1563969,0.1583831,0.1457774,-70.74969,1.495278,,0.028,16.61,37.62,-0.837,-0.177,297.2,382.1,-0.655,-85.1,0.167,-85.7
