DateTime,Ta_C,RH ,e_kPa,Rn_Wm2,u_ms,udir,Snow_m,Rs_in,Rs_out,Rl_in,Rl_out,Rs_net,Rl_net,albedo,Rn
4/17/2021 2:00,-9.46,0.897,0.268,2.826,0,0,0.403,-0.855,-0.126,274.3,274,-0.726,-0.305,0.147,-1.03
4/17/2021 3:00,-10.38,0.909,0.253,4.133,0,0,0.398,-0.684,-0.163,270.4,268.1,-0.515,0.902,0.241,0.386
4/17/2021 4:00,-10.68,0.922,0.25,-0.642,0,0,0.397,-0.484,-0.05,269.5,268.5,-0.448,-0.237,0.099,-0.686
4/17/2021 5:00,-10.66,0.924,0.251,-5.575,0.025,132.6,0.38,-0.537,-0.042,268.5,267.6,-0.503,-0.258,0.084,-0.762
4/17/2021 6:00,-11.92,0.898,0.221,17.03,0.036,165.2,0.36,-2.437,-0.679,251.1,244.5,-1.752,5.635,0.283,3.883
4/17/2021 7:00,-11.82,0.87,0.216,-47.34,0.334,211.1,0.376,29.3,21.87,266.3,265,7.441,0.362,0.747,7.803
4/17/2021 8:00,-7.922,0.771,0.26,-90,0,0,0.401,90.7,68.39,281.1,277.6,22.33,2.508,0.754,24.84
4/17/2021 9:00,-6.087,0.686,0.266,-136,0.077,323.5,0.39,178.5,123.4,269.6,284.7,55.15,-16.05,0.691,39.1
4/17/2021 10:00,-4.284,0.647,0.288,-306.1,0.207,334.5,0.391,465.6,265.2,276.2,297.9,200.1,-22.73,0.592,177.4
4/17/2021 11:00,-2.944,0.592,0.291,-286.1,0.148,340.5,0.373,337.1,230.6,272.3,299.9,106.5,-27.86,0.683,78.6
4/17/2021 12:00,-1.968,0.533,0.282,-504.6,0.3,4.396,0.4,501.3,326.3,266.2,303.6,175.1,-38.36,0.652,136.8
4/17/2021 13:00,-1.914,0.512,0.272,-459.3,0.219,18.56,0.394,396.6,289.2,243.1,301.3,106.5,-58.86,0.736,47.69
4/17/2021 14:00,0.261,0.45,0.281,224.5,0.734,347.7,0.375,1101,670,243.4,321.1,432.2,-77.72,0.609,354.5
4/17/2021 15:00,-1.109,0.516,0.29,96.4,0.299,107.1,0.366,507.7,324.2,252.8,311.9,181,-60.27,0.646,120.7
4/17/2021 16:00,0.88,0.467,0.304,229,0.382,67.88,0.358,728.9,426.8,234.3,317.2,299.9,-83.9,0.589,216
4/17/2021 17:00,-0.843,0.475,0.273,77.4,0.373,36.74,0.357,314.6,153,216.8,302.1,149,-86.1,0.652,62.93
4/17/2021 18:00,0.167,0.467,0.289,-18.13,0.532,31.61,0.353,70.13,134.8,218.5,296.1,-62.23,-78.07,1.995,-140.3
4/17/2021 19:00,-2.176,0.525,0.273,-76.65,0.282,14.76,0.355,114.7,68.42,219.5,287.5,46.26,-68.77,0.616,-22.51
4/17/2021 20:00,-6.043,0.604,0.235,-75.92,0.648,275.3,0.36,-2.863,0.63,208,270.2,-3.505,-63.37,-0.271,-66.88
4/17/2021 21:00,-9.11,0.806,0.248,-67.7,0.113,148.1,0.36,-3.321,-0.411,201.2,257.9,-2.903,-57.95,0.121,-60.86
4/17/2021 22:00,-11.06,0.852,0.224,-55.97,0.118,160.8,0.36,-2.573,-0.178,202.2,252.4,-2.398,-51.26,0.06,-53.65
4/17/2021 23:00,-9.92,0.792,0.228,-55.11,0.108,189.4,0.359,-2.802,-0.419,206.4,254,-2.375,-48.96,0.157,-51.33
4/18/2021 0:00,-10.95,0.811,0.215,-58.83,0.2,240.5,0.358,-3.236,-0.555,198.8,249,-2.694,-51.18,0.162,-53.88
4/18/2021 1:00,-8.38,0.691,0.225,-77.2,0.609,220.6,0.358,-3.505,-0.567,196.4,256.2,-2.923,-60.18,0.153,-63.1
4/18/2021 2:00,-8.7,0.673,0.213,-73.66,0.703,170.2,0.36,-3.038,0.273,199.3,256.3,-3.336,-57.72,-0.097,-61.05
4/18/2021 3:00,-7.364,0.627,0.22,-55.28,0.651,222.3,0.36,-2.056,0.468,209.8,261.1,-2.504,-52.15,-0.247,-54.65
4/18/2021 4:00,-7.404,0.692,0.243,-58.77,1.062,204.7,0.361,-1.86,0.934,210.6,264.4,-2.811,-54.85,-0.732,-57.66
4/18/2021 5:00,-7.242,0.711,0.252,-41.42,0.171,179.9,0.359,-2.504,-0.483,227.2,265,-2.042,-38.73,0.168,-40.77
4/18/2021 6:00,-8.62,0.822,0.262,-52.8,0.33,150.5,0.359,-2.805,-0.499,208.5,259.2,-2.306,-51.17,0.172,-53.48
4/18/2021 7:00,-8.77,0.858,0.271,-29,0.269,129.7,0.36,28.62,19.87,220.6,260.8,8.74,-41,0.695,-32.26
4/18/2021 8:00,-4.484,0.628,0.275,-51.66,0.556,223.2,0.359,36.1,23.84,215.1,269.5,12.26,-55.14,0.677,-42.88
4/18/2021 9:00,-2.849,0.575,0.285,126.6,1.342,275.9,0.359,80.6,87.6,221.5,280.5,-4.986,-59.7,1.083,-64.69
4/18/2021 10:00,-0.537,0.515,0.303,1.024,1.324,244.9,0.357,124.1,74.38,235.3,295,49.44,-60.51,0.607,-11.07
4/18/2021 11:00,2.063,0.447,0.317,294.2,1.524,323.8,0.356,802,423.8,246.3,316.9,378.4,-71.2,0.535,307.2
4/18/2021 12:00,4.902,0.347,0.301,360.2,0.954,348.1,0.352,831,466,277.8,326.7,362.7,-49.1,0.569,313.6
4/18/2021 13:00,3.122,0.387,0.296,73.35,0.43,339,0.347,331.9,211.9,284.5,320.2,119.9,-35.81,0.639,84.1
4/18/2021 14:00,4.139,0.374,0.307,98.4,1.585,304.8,0.348,391,245.5,295.8,322.4,144.1,-27.26,0.629,116.8
4/18/2021 15:00,4.374,0.373,0.312,59.55,1.232,278.2,0.354,278.6,175.3,293.5,322.5,103.4,-29.8,0.63,73.55
4/18/2021 16:00,4.114,0.447,0.367,257.6,1.98,257.4,0.34,796.9,425.2,245.4,324.3,370.2,-79.73,0.535,290.5
4/18/2021 17:00,2.95,0.479,0.361,37.9,1.124,319.4,0.322,196.1,99.7,244.7,318.1,88.2,-74.02,0.642,14.14
4/18/2021 18:00,4.299,0.391,0.324,-6.462,1.628,293.8,0.323,277.9,132,242.8,317.8,157.9,-75.41,0.52,82.5
4/18/2021 19:00,2.174,0.484,0.345,-85.8,0.869,268,0.326,91.9,51.32,234.2,312,40.65,-78.66,0.56,-38
4/18/2021 20:00,-1.826,0.696,0.372,-88.9,0.045,150.9,0.328,-3.45,0.374,224,297.3,-3.82,-74.35,-0.107,-78.17
4/18/2021 21:00,-2.707,0.718,0.359,-74.18,0.364,134.7,0.328,-3.175,-0.16,223.8,288,-3.017,-65.18,0.04,-68.19
4/18/2021 22:00,-1.112,0.57,0.321,-76.17,0.675,207.4,0.328,-3.399,-0.191,222.9,288.4,-3.206,-66.59,0.078,-69.79
4/18/2021 23:00,-1.29,0.548,0.305,-73.89,0.648,221.9,0.329,-3.317,-0.236,223.1,287.3,-3.065,-65.23,0.073,-68.29
4/19/2021 0:00,-0.819,0.512,0.295,-75.51,1.743,203.1,0.329,-3.083,0.006,223.7,289.3,-3.121,-66.37,-0.001,-69.49
4/19/2021 1:00,-0.949,0.525,0.299,-73.65,1.348,235.6,0.33,-3.12,0.125,224,288.1,-3.366,-65.02,-0.089,-68.38
4/19/2021 2:00,-0.576,0.533,0.312,-64.6,1.646,224.5,0.33,-3.108,0.201,229.8,291.4,-3.268,-62.74,-0.078,-66.01
4/19/2021 3:00,-1.582,0.667,0.363,-64.64,1.629,214.9,0.33,-3.029,-0.139,236.1,292.9,-2.87,-57.85,0.061,-60.72
4/19/2021 4:00,-0.86,0.629,0.361,-54.49,1.796,216.2,0.331,-2.651,-0.18,247.6,297.2,-2.557,-50.65,0.041,-53.21
4/19/2021 5:00,-0.534,0.598,0.351,-78.35,2.328,218.9,0.331,-3.171,0.188,229,296.6,-3.354,-68.42,-0.06,-71.78
4/19/2021 6:00,-1.442,0.674,0.37,-64.33,1.371,225.1,0.331,-3.183,-0.358,237.4,292.7,-2.854,-56.11,0.11,-58.96
4/19/2021 7:00,-0.826,0.583,0.335,-72.41,1.165,203.5,0.331,9.84,10.14,224.8,291.9,-0.277,-67.88,1.03,-68.16
4/19/2021 8:00,0.487,0.508,0.321,-59.27,0.957,241.5,0.331,44.07,24.33,230.7,292.1,19.81,-62.54,0.587,-42.73
4/19/2021 9:00,1.798,0.445,0.309,83.2,2.727,281.1,0.332,95.2,97.9,245.2,302.3,-2.922,-57.5,1.013,-60.42
4/19/2021 10:00,3.371,0.407,0.316,409.6,2.879,288.1,0.335,766.5,282.7,251.2,317.2,483.3,-66.32,0.369,417
4/19/2021 11:00,0.607,0.626,0.4,254.5,2.05,309.6,0.339,607.6,324.9,292.3,322.2,282,-30.49,0.552,251.5
4/19/2021 12:00,-1.493,0.748,0.41,236.4,1.245,357.5,0.334,612.5,345.7,291,321,268.2,-30.23,0.566,237.9
4/19/2021 13:00,-4.384,0.847,0.374,57.23,0.787,51.52,0.328,239.5,152.6,292.4,312.1,86.6,-20.7,0.64,65.87
4/19/2021 14:00,-6.694,0.889,0.329,-50.46,0.608,6.431,0.328,92.1,65.62,282.6,299.6,26.45,-18.11,0.713,8.35
4/19/2021 15:00,-6.813,0.867,0.318,-95.6,0.43,12.07,0.312,137.9,99.2,284.2,293.1,38.7,-9.85,0.719,28.85
4/19/2021 16:00,-7.959,0.866,0.291,-20.92,0.345,20.6,0.35,30.16,36.54,284.4,284.8,-6.363,-1.434,1.214,-7.797
4/19/2021 17:00,-8.79,0.875,0.275,-48.33,0.227,21.4,0.404,33.54,50.58,281.6,279.6,-17.03,1.392,1.506,-15.64
4/19/2021 18:00,-10.44,0.885,0.245,-11.89,0.313,359.3,0.454,8.15,14.57,275.4,273.9,-6.409,0.455,1.799,-5.955
4/19/2021 19:00,-10.88,0.893,0.238,-2.286,0.296,10.98,0.459,1.536,3.183,273.2,271.5,-1.641,0.419,2.069,-1.222
4/19/2021 20:00,-12,0.857,0.209,15.98,0.174,18.89,0.501,-0.24,-0.224,267.6,265.9,-0.008,0.728,2.608,0.72
4/19/2021 21:00,-13.7,0.873,0.186,1.149,0.093,349.6,0.512,-0.162,-0.056,261.4,260.7,-0.102,-0.063,0.371,-0.165
4/19/2021 22:00,-14.15,0.869,0.178,-0.259,0,0,0.522,-0.187,-0.03,259.7,258.8,-0.158,0.212,0.157,0.054
4/19/2021 23:00,-14.23,0.874,0.178,-0.856,0,0,0.521,-0.184,-0.026,259,257,-0.149,1.088,0.141,0.939
4/20/2021 0:00,-14.29,0.876,0.178,-0.755,0,0,0.516,-0.172,-0.039,258.9,256.8,-0.13,1.385,0.251,1.255
4/20/2021 1:00,-14.71,0.876,0.172,0.068,0,0,0.504,-0.235,-0.05,256.5,253.6,-0.184,2.073,0.226,1.889
4/20/2021 2:00,-14.15,0.858,0.176,-0.575,0,0,0.508,-0.218,-0.038,258.6,255.2,-0.182,2.539,0.149,2.357
4/20/2021 3:00,-14.5,0.759,0.151,-7.664,0.466,230.1,0.504,-0.761,-0.053,254.9,243.4,-0.702,10.85,0.122,10.15
4/20/2021 4:00,-17.38,0.826,0.13,4.384,0.057,180.1,0.502,-0.558,-0.491,240.6,225,-0.061,17.2,0.919,17.14
4/20/2021 5:00,-17.65,0.809,0.124,12.14,0.027,99.4,0.499,-0.432,-0.712,240,221.2,0.286,19.12,2.042,19.4
4/20/2021 6:00,-20.13,0.835,0.104,-0.473,0.445,166.7,0.497,-0.2,-0.879,231.5,213.4,0.654,17.09,0.022,17.74
4/20/2021 7:00,-22.16,0.847,0.088,-20,0.046,151.5,0.497,6.717,11.15,225.1,208.1,-4.418,16.18,1.655,11.77
4/20/2021 8:00,-17.72,0.845,0.129,-46.14,0.367,133.9,0.497,17.65,26.6,242.6,218.8,-8.94,23.87,1.507,14.93
4/20/2021 9:00,-10.51,0.58,0.159,-106.5,0.717,292.6,0.496,56.14,108.1,276,244.1,-52.02,30.96,1.923,-21.06
4/20/2021 10:00,-7.207,0.446,0.159,-255.5,1.421,313.5,0.492,543.7,275,278.8,269.4,268.6,8.75,0.507,277.4
4/20/2021 11:00,-3.079,0.395,0.194,-762.7,0.7,327.9,0.482,933,531.1,204.9,298.5,401.3,-94.2,0.569,307.1
4/20/2021 12:00,-2.319,0.528,0.272,329,0.55,29.06,0.474,1042,618.5,212.8,311.9,423.8,-100,0.594,323.8
4/20/2021 13:00,-1.764,0.518,0.278,224.5,0.553,36.28,0.462,150,397.3,215.3,302.6,-247.2,-88,2.793,-335.2
4/20/2021 14:00,-2.079,0.525,0.276,197.9,0.822,20.94,0.459,1047,636.6,219.3,316.6,410.8,-98,0.608,312.9
4/20/2021 15:00,-1.446,0.526,0.289,193.3,0.773,31.28,0.443,951,595.3,220.8,317.2,355,-97.6,0.626,257.4
4/20/2021 16:00,-2.646,0.577,0.29,218.7,0.819,5.035,0.419,776.1,461.2,217.8,313.3,314.4,-95.9,0.595,218.5
4/20/2021 17:00,-3.037,0.608,0.297,286.4,0.761,12.3,0.419,565.9,329.4,235.4,310.1,251.8,-75.16,0.76,176.7
4/20/2021 18:00,-6.011,0.709,0.277,5.688,0.393,356.4,0.416,116.6,80.2,272,299.4,36.41,-28.23,0.687,8.18
4/20/2021 19:00,-8.38,0.826,0.269,-19.82,0.324,12.84,0.418,37.62,25.79,273.5,293.1,11.8,-20.59,0.686,-8.79
4/20/2021 20:00,-9.31,0.878,0.265,-24.76,0.01,25.04,0.416,-0.218,0.819,271.9,287,-1.041,-15.93,-18.28,-16.97
4/20/2021 21:00,-9.65,0.897,0.264,-19.7,0.109,19.56,0.383,-0.837,0.213,270,282.5,-1.058,-13.6,-0.267,-14.65
4/20/2021 22:00,-10.15,0.894,0.253,-15.5,0.073,15.42,0.401,-0.706,0.18,269.7,279.4,-0.893,-10.85,-0.27,-11.74
4/20/2021 23:00,-10.29,0.901,0.252,-11.78,0.023,3.785,0.375,-0.65,0.143,269.2,277.7,-0.795,-9.57,-0.22,-10.37
4/21/2021 0:00,-10.48,0.9,0.248,-10.71,0.033,27.87,0.392,-0.655,0.12,269.3,276.1,-0.767,-7.673,-0.182,-8.44
4/21/2021 1:00,-10.66,0.91,0.247,-8.69,0.081,310.5,0.387,-0.577,0.091,269.7,274.7,-0.668,-5.907,-0.165,-6.574
4/21/2021 2:00,-10.85,0.911,0.244,-7.174,0.009,27.34,0.403,-0.506,0.106,271.1,274.2,-0.618,-4.266,-0.217,-4.884
4/21/2021 3:00,-11.23,0.909,0.236,-9.81,0,0,0.413,-0.823,0.052,267.5,271.2,-0.876,-4.773,-0.061,-5.65
4/21/2021 4:00,-12.04,0.921,0.224,-6.555,0.024,350,0.413,-0.373,0.143,266.2,269.2,-0.517,-3.67,-0.392,-4.187
4/21/2021 5:00,-12.16,0.902,0.217,-10.73,0.052,208.9,0.412,-0.867,0.012,262.8,266.4,-0.881,-4.331,-0.013,-5.212
4/21/2021 6:00,-12.23,0.888,0.213,-6.477,0.007,275.9,0.414,-0.475,0.133,265.3,267.8,-0.603,-3.153,-0.292,-3.755
4/21/2021 7:00,-12.14,0.871,0.21,-8.38,0.022,280.7,0.431,25.99,19.31,265.4,267.1,6.674,-2.536,0.744,4.137
4/21/2021 8:00,-11.28,0.839,0.217,8.67,0.354,305.8,0.416,90.7,61.12,258.7,271.1,29.61,-13.33,0.674,16.28
4/21/2021 9:00,-9.58,0.834,0.247,22.67,0.559,345.9,0.429,235.6,155.1,270,280.7,80.4,-11.68,0.659,68.67
4/21/2021 10:00,-6.91,0.724,0.264,87.1,0.65,343.7,0.419,484,268,253.2,287.7,216.5,-34.86,0.566,181.6
4/21/2021 11:00,-6.976,0.789,0.286,46.61,0.246,16.65,0.41,253.1,171.4,277.2,290.8,81.9,-14.34,0.677,67.56
4/21/2021 12:00,-6.049,0.773,0.301,56.56,0.423,6.299,0.403,318.8,216.7,283.7,296.4,101.9,-13.84,0.68,88.1
4/21/2021 13:00,-4.194,0.709,0.318,33.6,0.913,12.81,0.432,453.1,308.4,287.4,305.1,144.8,-18.43,0.681,126.3
4/21/2021 14:00,-4.949,0.768,0.325,-35.7,0.326,22.37,0.422,208.1,147.4,289.4,299.6,60.68,-11.18,0.708,49.5
4/21/2021 15:00,-5.549,0.807,0.326,-96.5,0.254,357.7,0.423,175.4,127.2,286.9,294.5,48.34,-8.02,0.724,40.31
4/21/2021 16:00,-4.406,0.807,0.356,-101.2,0.425,9.46,0.428,188.9,135.5,291.6,299.1,53.52,-8.47,0.717,45.05
4/21/2021 17:00,-5.039,0.837,0.352,-36.91,0.23,8.84,0.443,84.4,64.08,294.5,295.3,20.42,-1.461,0.759,18.96
4/21/2021 18:00,-6.318,0.88,0.335,-28.96,0.092,353.3,0.471,31.05,32.78,291.9,290.2,-1.734,1.076,1.056,-0.657
4/21/2021 19:00,-6.562,0.895,0.335,-8.94,0.16,353.3,0.489,10.19,12.16,290.8,289.4,-1.969,0.27,1.195,-1.698
4/21/2021 20:00,-7.684,0.909,0.312,8.9,0,0,0.492,-0.443,0.346,278,273.7,-0.78,3.385,-0.74,2.605
4/21/2021 21:00,-9.58,0.92,0.272,4.942,0.24,139.2,0.492,-0.771,-0.58,264.4,258.1,-0.191,4.878,0.793,4.688
4/21/2021 22:00,-11.43,0.898,0.23,17.48,0.094,253.7,0.49,-1.295,-0.653,258.2,255.8,-0.642,1.667,0.558,1.025
4/21/2021 23:00,-13.38,0.905,0.198,4.72,0,0,0.491,-0.635,-0.303,254.9,250.8,-0.329,3.222,0.495,2.893
4/22/2021 0:00,-11.87,0.929,0.229,-16.83,0.09,157.1,0.491,0.206,0.335,267.4,268.1,-0.132,-1.84,1.698,-1.973
4/22/2021 1:00,-12.19,0.918,0.221,-2.558,0.154,202.1,0.488,-0.279,-0.102,262.6,259.4,-0.171,1.779,1.972,1.608
4/22/2021 2:00,-10.24,0.926,0.26,-12.43,0.211,174.1,0.487,0.262,0.282,275.9,275.9,-0.021,-1.105,1.373,-1.127
4/22/2021 3:00,-8.23,0.94,0.309,-10.97,0.057,134.4,0.491,0.28,0.252,283.3,284,0.021,-1.482,0.935,-1.461
4/22/2021 4:00,-6.432,0.945,0.357,2.759,0.124,302.1,0.485,-0.007,-0.087,291,290.8,0.07,-1.068,-2.038,-0.998
4/22/2021 5:00,-4.75,0.965,0.415,0.709,0.096,261.5,0.49,0.04,-0.087,297.5,296.1,0.129,0.65,-1.394,0.778
4/22/2021 6:00,-4.322,0.968,0.43,-3.59,0,0,0.512,0.035,0.042,299.2,297.5,-0.011,0.793,2.599,0.782
4/22/2021 7:00,-4.169,0.948,0.425,-2.656,0,0,0.496,11.7,16.26,298.9,284.2,-4.563,13.94,1.389,9.37
4/22/2021 8:00,-2.328,0.911,0.469,-119.4,0,0,0.49,78.82,101.4,309.5,288.5,-22.48,20.22,1.346,-2.261
4/22/2021 9:00,0.813,0.694,0.449,-153.2,0.861,235.5,0.495,70.97,122.4,325.6,300.8,-51.9,23.83,1.73,-28.08
4/22/2021 10:00,0.121,0.757,0.467,-87.6,0.198,195.7,0.503,87.2,64.14,256,301.4,23.13,-46.41,0.737,-23.28
4/22/2021 11:00,1.3,0.586,0.394,-335.4,2.851,282,0.496,224.3,149.3,270.9,309.3,74.47,-39.12,0.671,35.35
4/22/2021 12:00,2.843,0.53,0.397,144.4,1.93,255,0.495,592.6,366.7,266.3,321.1,225.6,-55.32,0.62,170.3
4/22/2021 13:00,4.658,0.46,0.391,268.8,2.612,254.1,0.478,231.9,409.3,254.3,323,-174.8,-69.13,1.919,-243.9
4/22/2021 14:00,5.266,0.435,0.386,300,2.328,248,0.452,1103,619.6,262.3,327.8,482.5,-65.9,0.562,416.6
4/22/2021 15:00,1.181,0.751,0.499,-7.9,1.246,338.7,0.437,84.1,57.02,312,319.1,27.07,-7.688,0.683,19.38
4/22/2021 16:00,0.09,0.781,0.48,-41.62,1.248,269.5,0.431,337.2,231.4,304.3,317.6,106.5,-14.29,0.704,92.2
4/22/2021 17:00,0.156,0.807,0.498,-34.65,1.391,210.2,0.402,200.8,137.7,290.6,315,62.96,-25.11,0.699,37.84
4/22/2021 18:00,3.525,0.448,0.353,-88,2.485,288.6,0.412,214,103.1,239,309.6,119.2,-71.4,0.596,47.78
4/22/2021 19:00,1.533,0.549,0.374,-45.4,0.437,190.5,0.425,46.18,34.69,257.7,308.1,11.52,-51.03,0.753,-39.52
4/22/2021 20:00,-0.332,0.552,0.329,-81.5,0.041,150.9,0.43,-3.465,0.432,226.7,296.9,-3.898,-71.18,-0.127,-75.07
4/22/2021 21:00,-2.657,0.699,0.351,-84.7,0.629,197.6,0.431,-3.268,-0.069,220.3,289.6,-3.235,-70.29,0.005,-73.52
4/22/2021 22:00,-4.2,0.719,0.322,-80.3,0.282,198.6,0.431,-3.301,-0.242,215.9,281.3,-3.065,-65.85,0.066,-68.91
4/22/2021 23:00,-4.906,0.697,0.296,-74.99,0.547,234.7,0.43,-3.858,-0.582,214.9,277.6,-3.275,-63.45,0.151,-66.72
4/23/2021 0:00,-6.585,0.755,0.282,-69.43,0.119,237.1,0.431,-3.421,-0.458,211.6,270.5,-2.952,-59.98,0.136,-62.93
4/23/2021 1:00,-6.093,0.73,0.283,-67.35,0.047,292.1,0.432,-3.64,-0.454,212.5,268.4,-3.196,-57.14,0.126,-60.33
4/23/2021 2:00,-7.658,0.791,0.272,-62.2,0,0,0.433,-3.299,-0.591,209.4,263.7,-2.701,-55.09,0.177,-57.79
4/23/2021 3:00,-8.67,0.826,0.262,-46.28,0.221,200.6,0.432,-1.987,-0.222,220.8,262.9,-1.761,-42.93,0.092,-44.69
4/23/2021 4:00,-8.41,0.786,0.255,-55.26,0.307,206.7,0.43,-2.749,-0.39,211.9,261.6,-2.36,-50.69,0.107,-53.05
4/23/2021 5:00,-5.907,0.697,0.274,-63.05,0.525,152.8,0.431,-2.983,-0.443,214,267.2,-2.559,-54.42,0.139,-56.97
4/23/2021 6:00,-5.944,0.671,0.263,-61.72,0.376,153.7,0.431,-3.009,-0.518,212.6,267.5,-2.482,-55.29,0.175,-57.77
4/23/2021 7:00,-5.711,0.644,0.257,-54.56,0.454,150.5,0.431,11.83,11.24,213.2,267.1,0.599,-54.32,0.95,-53.72
4/23/2021 8:00,-4.467,0.63,0.276,-39.45,0.019,128.4,0.43,76.12,28.27,218.3,267.2,47.84,-49.79,0.388,-1.953
4/23/2021 9:00,0.061,0.465,0.285,-71.79,0.32,202.7,0.43,70.47,86.5,232.7,284.7,-16.19,-53.15,1.193,-69.34
4/23/2021 10:00,2.97,0.44,0.333,217.3,1.945,269,0.428,485.8,236,274.5,313.3,249.7,-39.29,0.527,210.4
4/23/2021 11:00,5.616,0.408,0.371,374.9,0.907,218.2,0.425,1008,563.7,266.4,327.9,444.7,-61.55,0.56,383.1
4/23/2021 12:00,1.516,0.507,0.345,45.47,1.513,211.8,0.424,268.3,182.9,281.6,312.6,85.3,-32.05,0.682,53.25
4/23/2021 13:00,3.594,0.442,0.349,97.2,3.161,261.9,0.423,309.7,215.5,293.5,319.2,93.6,-25.76,0.672,67.89
4/23/2021 14:00,4.538,0.441,0.37,250.8,0.769,207.6,0.411,1070,674,263.9,328.5,397.2,-65.44,0.63,331.8
4/23/2021 15:00,3.239,0.463,0.357,61.33,0.964,206.2,0.423,313.9,208.6,283.3,320.3,105.3,-37.44,0.665,67.82
4/23/2021 16:00,0.824,0.687,0.445,0.079,0.357,332.4,0.425,48.62,34.18,301.6,316.5,14.36,-15.62,0.709,-1.259
4/23/2021 17:00,3.195,0.542,0.416,4.497,0.997,227.1,0.383,602.1,287.9,268.4,318.8,314,-51.22,0.477,262.8
4/23/2021 18:00,0.028,0.677,0.413,-13.89,2.185,270,0.442,6.385,3.969,307.1,311.7,2.448,-5.426,0.612,-2.978
4/23/2021 19:00,0.005,0.747,0.457,-27.24,1.124,192.8,0.424,135,84.7,267,309.8,50.12,-43.87,0.63,6.252
4/23/2021 20:00,-2.128,0.778,0.407,-68.82,0.211,70.65,0.423,-2.677,0.612,227.9,288.3,-3.284,-61.62,-0.223,-64.9
4/23/2021 21:00,-2.307,0.906,0.467,-3.668,0.165,299.5,0.427,-0.099,-0.043,302.2,302.4,-0.049,-0.944,-0.133,-0.993
4/23/2021 22:00,-4.582,0.952,0.414,-44.16,0.381,154.9,0.428,-2.593,-0.291,285.9,278.9,-2.288,5.916,0.118,3.628
4/23/2021 23:00,-4.424,0.862,0.379,-44.68,0.309,149.7,0.428,-3.084,-0.494,284.9,275.5,-2.584,8.23,0.16,5.645
4/24/2021 0:00,-5.634,0.879,0.353,-44.6,0.168,104,0.426,-2.92,-0.588,280.3,271.1,-2.34,8.14,0.194,5.798
4/24/2021 1:00,-6.614,0.974,0.363,-31.41,0.031,237.1,0.418,-2.793,-0.7,279.4,272.4,-2.102,6.027,0.25,3.925
4/24/2021 2:00,-8.76,0.922,0.291,-40.79,0.28,173.9,0.392,-2.637,-0.414,270.5,264.1,-2.223,5.198,0.161,2.975
4/24/2021 3:00,-9.05,0.901,0.278,-46.86,0.361,89.1,0.389,-2.503,-0.25,270.1,262.9,-2.227,5.869,0.094,3.642
4/24/2021 4:00,-8.05,0.828,0.277,-42.29,0.52,138.6,0.391,-2.754,-0.468,271.2,263.8,-2.288,6.63,0.157,4.342
4/24/2021 5:00,-10.74,0.894,0.241,-42.96,0.254,7.311,0.393,-2.273,-0.364,262.7,255.5,-1.908,6.59,0.156,4.682
4/24/2021 6:00,-11.7,0.872,0.218,-35.92,0.511,213.5,0.393,-2.278,-0.277,259.9,252.4,-1.973,6.256,0.124,4.283
4/24/2021 7:00,-8.49,0.795,0.256,-44.41,0.651,237.5,0.404,10.21,11.41,270,260.2,-1.173,8.75,1.118,7.573
4/24/2021 8:00,0.048,0.46,0.282,-60.08,1.293,90.9,0.424,67.9,32.36,301.4,285.3,35.72,15.31,0.502,51.03
4/24/2021 9:00,2.536,0.376,0.276,-201.5,0.689,137.4,0.426,99.8,118.7,242.2,295.2,-18.68,-53.93,1.53,-72.61
4/24/2021 10:00,7.163,0.287,0.291,308.5,0.276,136.1,0.424,700,272.9,242.6,315.1,427.3,-72.85,0.39,354.5
4/24/2021 11:00,6.742,0.294,0.289,281.4,1.865,230.1,0.429,868,454.4,248,324.8,414.2,-77.61,0.524,336.6
4/24/2021 12:00,7.18,0.273,0.277,104.7,0.956,268.3,0.427,384.1,236.8,290,325.3,146.9,-35.79,0.618,111.2
4/24/2021 13:00,8.95,0.215,0.245,357.1,1.428,202.5,0.423,513.8,390.3,278.4,328.3,130.2,-50.51,0.749,79.71
4/24/2021 14:00,9.58,0.261,0.311,384.1,1.811,217.3,0.411,960,515.8,289.8,331,444.3,-42.01,0.537,402.3
4/24/2021 15:00,9.85,0.259,0.314,457.3,1.044,185.8,0.401,1109,597.2,288.3,333.7,509.8,-46.28,0.539,463.5
4/24/2021 16:00,10.54,0.223,0.284,281.3,1.311,230.8,0.394,676.5,348.9,263.9,329.7,328,-66.05,0.515,262
4/24/2021 17:00,8.53,0.234,0.26,28.5,1.026,210.1,0.387,162.7,95.2,282.2,324.5,67.35,-42.94,0.586,24.42
4/24/2021 18:00,7.882,0.246,0.261,13.3,1.427,244.2,0.387,88.5,52.86,297.9,323.4,35.74,-25.9,0.597,9.84
4/24/2021 19:00,7.257,0.275,0.28,-34.61,0.453,231.3,0.384,50.01,31,270.2,321.5,18.98,-51.61,0.62,-32.62
4/24/2021 20:00,3.199,0.492,0.378,-43.87,0.229,116.6,0.382,-1.9,-0.017,279.2,317.4,-1.884,-39.22,0.004,-41.1
4/24/2021 21:00,5.236,0.42,0.372,-7.037,0.268,171.5,0.381,-1.285,-1.075,313.3,320.7,-0.236,-7.964,0.926,-8.2
